index,dataset,doc_id,seg_id,source_text,reference_text,translated_text,input_tokens,output_tokens,cost
303,newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,ta xing ge wai xiang huo po ， neng yu peng you men hen hao di xiang chu ， dui huan jing de shi ying neng li ye bu cuo 。,她性格外向活泼，能与朋友们很好地相处，对环境的适应能力也不错。,他性格外向活泼，能与朋友们很好地相处，对环境的适应能力也不错。,77,37,0.000000
304,newstest2018.zh-en.xml,cctv_news_1117,345,shi fa hou jing fang shu san le chao shi nei de ren qun ， bing zai zhou bian di qu jia qiang jie bei 。,事发后警方疏散了超市内的人群，并在周边地区加强戒备。,施法后警方疏散了超市内的人群，并在周边地区加强街被。,70,31,0.000000
305,wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,zhao pin cheng xu bi xu an zhao gong gao 、 shen bao 、 shen he 、 gong shi 、 pin yong 、 gang qian pei xun ji an pai shang gang deng bu zhou jin xing 。,招聘程序必须按照公告、申报、审核、公示、聘用、岗前培训及安排上岗等步骤进行。,招聘程序必须按照公告、审报、审核、公示、聘用、岗前培训及安排上岗等步骤进行。,92,47,0.000000
306,newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“ wo men xian dui ge lei xi ya sao miao ， ran hou she ji 、 zhi zuo chu yi ge shao chang yu ta shang hui sheng yu bu fen de yan chang jia ti ， yong zhan jiao gu ding zai ta de shang hui shang 。”,“我们先对格雷西亚扫描，然后设计、制作出一个稍长于它上喙剩余部分的延长假体，用粘胶固定在它的上喙上。”,我们先对各类细芽扫描，然后设计、制作出一个烧肠与它上会升于部分的演长夹体，用粘脚固定在它的上会上。,105,60,0.000000
307,newstest2018.zh-en.xml,telegraph.364393,10,nan fei mei you si xing 。,南非没有死刑。,南非没有死刑。,39,12,0.000000
308,newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,dan shi zai qi qi meng jiao lian zhang ya jie fan fu zuo gong zuo hou ， zhang bin bin you hui dao le xia men dui 。,但是在其启蒙教练张亚杰反复做工作后，张彬彬又回到了厦门队。,但是在七七蒙教练张亚杰反复做功课后，张彬彬又回到了厦门队。,71,40,0.000000
309,newstest2019.zh-en.xml,chinanews.com.1744,4,ben shu you yu 1992 nian fa xian T xi bao yi zhi shou ti PD-1，2013 nian yi ci kai chuang le ai zheng mian yi liao fa ， gong ji ming lie 《Science》 nian du shi da ke xue tu po zhi shou 。,本庶佑于1992年发现T细胞抑制受体PD-1，2013年依此开创了癌症免疫疗法，功绩名列《Science》年度十大科学突破之首。,本书由于1992年发现T细胞一种受体PD-1，2013年以此开创了癌症免疫疗法，共获名列《Science》年度十大科学突破之首。,107,62,0.000000
310,newstest2020.zh-en.xml,xinhua-zh-01.6586,3,zai huan qiu yin hang jin rong dian xin xie hui (SWIFT)2019 lun dun nian hui shang ， gai ji gou fa bu de ming wei 《 yi lun dun shi jiao dong cha ren min bi 》 de “ ren min bi zhui zong te kan ” xian shi ， cong 2017 nian 7 yue 2019 nian 7 yue ， quan qiu shi yong ren min bi zhi fu de jin rong ji gou shu liang zeng jia 11.31 % ，  shu liang cong 1989 jia zeng zhang dao 2214 jia 。,在环球银行金融电信协会(SWIFT)2019伦敦年会上，该机构发布的名为《以伦敦视角洞察人民币》的“人民币追踪特刊”显示，从2017年7月2019年7月，全球使用人民币支付的金融机构数量增加11.31 % ， 数量从1989家增长到2214家。,"在环球银行金融电信协会(SWIFT)2019伦敦年会上，该机构发布的名为《以伦敦市角度看人民币》的""人民币追踪特刊""显示，从2017年7月至2019年7月，全球使用人民币支付的金融机构数量增加11.31%，数量从1989家增长到2214家。",202,115,0.000000
311,newstest2018.zh-en.xml,cctv_news_1117,316,ma er dai fu zong tong ya ming zai he han zhong biao shi ， zhong gong shi jiu da zuo chu de zhong yao jue ding jiang shi ge xia miao hui de,马尔代夫总统亚明在贺函中表示，中共十九大作出的重要决定将使阁下描绘的,马尔代夫总统亚明在河汉中表示，中共十九大作出的重要决定将是个下庙会的,80,43,0.000000
312,newstest2019.zh-en.xml,chinanews.com.1296,6,"qi ci ， zai shi xian ban dao wu he hua de dui hua zhong ， you guan ge fang jiu shi xian ban dao wu he hua de bu zhou he fang shi fen qi you zai , you yu chao mei zhi jian chang qi que fa zheng zhi xin ren  ， “  shui xian shui hou ” de bo yi si wei yi jiu nong hou 。","其次，在实现半岛无核化的对话中，有关各方就实现半岛无核化的步骤和方式分歧犹在,由于朝美之间长期缺乏政治信任 ， “ 谁先谁后”的博弈思维依旧浓厚。","七次，在十项板道无核化的对话中，有关各方就十项板道无核化的步周和方式分歧犹在，由于朝美之间长期缺乏政治信任，""谁先谁后""的博弈思维依旧浓厚。",133,85,0.000000
313,newstest2020.zh-en.xml,un_news-zh.493,15,70 nian lai ， zhong guo ren min shi zhong yu shi jie tong hang 。,70年来，中国人民始终与世界同行。,70年来，中国人民始终与世界同行。,55,20,0.000000
314,newstest2019.zh-en.xml,reuters-zh.187,6,jin nian 4 yue 9 ri zheng jian hui gong bu le zhong guo ren bao de zhao gu shuo ming shu ( shen bao gao  ) 。,今年4月9日证监会公布了中国人保的招股说明书(申报稿 ) 。,今年4月9日，证监会公布了中国人保的招股说明书（申报稿）。,78,34,0.000000
315,newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,he bei ming que ， dui fu he shen ling tiao jian 、 cai liao qi quan de ， ju zhu di gong an pai chu suo ying zi shou li zhi ri qi 3 ge gong zuo ri nei fa fang ju zhu zheng 。,河北明确，对符合申领条件、材料齐全的，居住地公安派出所应自受理之日起3个工作日内发放居住证。,河北明确，对符合身份条件、材料齐全的，居住地公安派出所应自受理之日起3个工作日内发放居住证。,99,51,0.000000
316,newstest2021.zh-en.xml,chinanews.com.229526,7,yu ji 26 ri 8 shi zhi 27 ri 8 shi ， chong qing da bu di qu zhong xiao he liu ke neng chu xian bu tong cheng du zhang shui guo cheng ， ge bie zhong xiao he liu ke neng chu xian chao jing shui wei hong shui 。,预计26日8时至27日8时，重庆大部地区中小河流可能出现不同程度涨水过程，个别中小河流可能出现超警水位洪水。,预计26日8时至27日8时，重庆大部地区中小河流可能出现不同程度涨水过程，个别中小河流可能出现超警水位洪水。,113,59,0.000000
317,newstest2018.zh-en.xml,reuters.196698,7,zuo wei geng guang fan yi cheng de yi bu fen ， tang na de · te lang pu zong tong dang ju yi zhi zai nu li hui fu qian zong tong ba la ke · ao ba ma tui xing de ge zhong huan jing fa gui ， yi ci ji jing ji zeng zhang 。,作为更广泛议程的一部分，唐纳德·特朗普总统当局一直在努力恢复前总统巴拉克·奥巴马推行的各种环境法规，以刺激经济增长。,作为更广泛议程的一部分，唐纳德·特朗普总统当局一直在努力回复前总统巴拉克·奥巴马推行的各种环境法规，以此激经济增长。,111,70,0.000000
318,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,zai pian guang pian ye wu fang mian ，Yano Research tong ji xian shi ， gong si qi xia shan jin guang dian 2022 nian quan qiu shi chang fen e da dao 29 % ，  yu ji 2023 nian shi chang fen e jiang da dao 32 % ，  chi xu wei lie quan qiu di yi 。,在偏光片业务方面，Yano Research统计显示，公司旗下杉金光电2022年全球市场份额达到29 % ， 预计2023年市场份额将达到32 % ， 持续位列全球第一。,在片光片业务方面，Yano Research 统计显示，公司旗下山进光电 2022 年全球市场份额达到 29%，预计 2023 年市场份额将达到 32%，持续位列全球第一。,128,76,0.000000
319,newstest2021.zh-en.xml,xinhua-zh-01.120223,6,huo dong cai qu shi ming zhi ding piao 、 ru chang ， yan chu dang tian ， ding piao ren xu chi ben ren shen fen zheng yuan jian ji yan chu piao ， pei dai kou zhao 、 bao chi 1 mi yi shang jian ge ju li you xu jian piao ru chang 。,活动采取实名制订票、入场，演出当天，订票人须持本人身份证原件及演出票，佩戴口罩、保持1米以上间隔距离有序检票入场。,活动采取实名制订票、入场，演出当天，订票人须持本人身份证原件及演出票，佩戴口罩、保持1米以上间隔距离有序检票入场。,119,65,0.000000
320,newstest2019.zh-en.xml,chinanews.com.9953,5,zhe shi wu zhen fa zhan shu zi jing ji de yi ge suo ying 。,这是乌镇发展数字经济的一个缩影。,这是五真法展述资经济的一个所应。,52,20,0.000000
321,newstest2021.zh-en.xml,xinhua-zh-01.120210,10,qi ye fang mian ， pu dong zhuo zhong tui dong tou bu qi ye luo di 。,企业方面，浦东着重推动头部企业落地。,企业方面，浦东着重推动头部企业落地。,57,23,0.000000
322,newstest2020.zh-en.xml,xinhua-zh-01.6371,9,guang da li cai dong shi zhang zhang xu yang jie shao ， guang da li cai de zi guan ping tai zhong jiang shi yong zhi neng tou gu 、 zhi neng tou yan 、 da shu ju deng ji shu ， bang zhu guang da li cai geng hao di jin xing hong guan jing ji xing shi pan duan 。,光大理财董事长张旭阳介绍，光大理财的资管平台中将使用智能投顾、智能投研、大数据等技术，帮助光大理财更好地进行宏观经济形势判断。,广大理财董事长张旭阳介绍，广大理财的自管平台中将使用智能投估、智能投眼、大数据等技术，帮助广大理财更好地进行宏观经济形势判断。,129,73,0.000000
323,newstest2019.zh-en.xml,chinanews.com.1273,18,xian chang zhao pin de zhong zi qi ye ， dou shi zai fei geng yun duo nian de zhi ming qi ye 。,现场招聘的中资企业，都是在菲耕耘多年的知名企业。,现场招聘的种子企业，都是在非耕运多年的知名企业。,64,30,0.000000
324,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,huo qu xiao ding dan,或取消订单,获取小订单,37,9,0.000000
325,newstest2019.zh-en.xml,chinanews.com.1471,8,7 yue 1 ri dui 1449 ge shui mu di ri yong xiao fei pin jiang shui 。,7月1日对1449个税目的日用消费品降税。,7月1日对1449个水陆地日用消费品降税。,62,24,0.000000
326,newstest2018.zh-en.xml,cctv_news_1217,56,ai sai e bi ya ren min ge ming min zhu zhen xian fu zhu xi 、 zheng fu fu zong li de mei ke zai quan ti hui yi shang fen bie zhi ci ， gao du ping jia xi jin ping guan yu gou jian ren lei ming yun gong tong ti,埃塞俄比亚人民革命民主阵线副主席、政府副总理德梅克在全体会议上分别致辞，高度评价习近平关于构建人类命运共同体,爱塞尔比亚人民共和国民主制宪副主席、政府副总理的每克在全体会议上分别致辞，高度评价习近平关于构建人类命运共同体,108,65,0.000000
327,newstest2020.zh-en.xml,xinhua-zh-01.6596,6,ju liao jie ， da rui tie lu dong qi da li ， xi zhi rui li ， quan zhang yue 331 gong li ， she ji shi su 140 gong li ， shi zhong mian guo ji tie lu tong dao de zhong yao zu cheng bu fen 。,据了解，大瑞铁路东起大理，西至瑞丽，全长约331公里，设计时速140公里，是中缅国际铁路通道的重要组成部分。,据了解，大瑞铁路东起大理，西至瑞丽，全长约331公里，设计时速140公里，是中缅面过国际铁路通道的重要组成部分。,105,64,0.000000
328,newsdev2017.zh-en.xml,newsweek.25800,7,zai pu ji de ba dong zhen fa sheng liang qi zha dan bao zha ， ling you liang qi bao zha fa sheng zai lin jin pu ji shi bei fang de lv you qu pan ya fu 。,在普吉的芭东镇发生两起炸弹爆炸，另有两起爆炸发生在邻近普吉市北方的旅游区攀牙府。,在普吉的八东镇发生两起炸弹爆炸，另有两起爆炸发生在临近普吉市北方的旅游区攀牙府。,88,56,0.000000
329,newstest2021.zh-en.xml,chinanews.com.229743,10,zai ning xia yin chuan ， dang di cai qu “ ti biao + zhi wu + yan guan ” de fang shi ， gong ye yuan qu wu shui quan bu shi xian ji zhong chu li ， cheng zhen wu shui chu li chang quan bu shi xian yi ji A biao zhun pai fang ， cheng shi jian cheng qu hei chou shui ti ji ben xiao chu ， cheng gong shen bao di san pi zhong guo hei chou shui ti shi fan cheng shi 。,在宁夏银川，当地采取“提标+治污+严管”的方式，工业园区污水全部实现集中处理，城镇污水处理厂全部实现一级A标准排放，城市建成区黑臭水体基本消除，成功申报第三批中国黑臭水体示范城市。,"在宁夏银川，当地采取""提标+治污+严管""的方式，工业园区污水全部实现集中处理，城镇污水处理厂全部实现一级A标准排放，城市建成区黑臭水体基本消除，成功申报第三批中国黑臭水体示范城市。",163,102,0.000000
330,newstest2018.zh-en.xml,008_20180116a0zzps,3,sui zhe 2017 nian mo yi sou zui xin de 054A xing hu wei jian de xia shui ， biao zhi zhe 054A hu wei jian yi jing jian zao le gao da 29 sou zhi duo ， yi jing bi jin le 053H xi lie hu wei jian de zong he ， er cong 2006 nian di yi sou 054A xia shui zhi jin ，054A de jian zao li cheng yi jing you le 12 nian zhi jiu ， ji shi zai quan shi jie fan wei nei ， jian zao ru ci shu liang zhi duo de gao xing neng tong yong hu wei jian ， chu le zhong guo ， ye zhi you mei guo zai shang ge shi ji 7、80 nian dai jian zao de “ pei li ” ji hu wei jian ke yi xiang ti bing lun le 。,随着2017年末一艘最新的054A型护卫舰的下水，标志着054A护卫舰已经建造了高达29艘之多，已经逼近了053H系列护卫舰的总和，而从2006年第一艘054A下水至今，054A的建造历程已经有了12年之久，即使在全世界范围内，建造如此数量之多的高性能通用护卫舰，除了中国，也只有美国在上个世纪7、80年代建造的“佩里”级护卫舰可以相提并论了。,"随着2017年末一艘最新的054A型护卫舰的下水，标志着054A护卫舰已经建造了高达29艘之多，已经比肩了053H系列护卫舰的总和，而从2006年第一艘054A下水至今，054A的建造历程已经有了12年之久，即使在全世界范围内，建造如此数量之多的高性能通用护卫舰，除了中国，也只有美国在上个世纪7、80年代建造的""佩里""级护卫舰可以相提并论了。",269,175,0.000000
331,newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,14,suo yi jie xia lai cong xian zai dao jin nian di huo mei guo da xuan qian ， fu mei IPO de re chao hai hui chi xu 。”,所以接下来从现在到今年底或美国大选前，赴美IPO的热潮还会持续。”,"所以接下来从现在到今年底或美国大选前，赴美IPO的热潮还会持续。""",74,38,0.000000
