index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
334,newstest2017.zh-en.xml,ifeng0812.news.49765323_0,4,ying guo 《 mei ri dian xun bao 》 ping lun zhi chu ， te lei sha · mei xuan ze dao rui shi du jia ， zhe shi sa qie er fu ren hou ， shou ci zai you ying guo shou xiang dao rui shi du jia 。,"British ""Daily Telegraph"" commented that Teresa Mei chose to take a vacation in Switzerland. This is the first time that the British Prime Minister chose to go vacation in Swiss after Margaret Thatcher.","A commentary in the British ""Daily Telegraph"" points out that Theresa May chose to go to Switzerland for her honeymoon, which was the first time a British Prime Minister visited Switzerland for a honeymoon after Mrs. Thatcher.",104,53,0.000000
335,newstest2019.zh-en.xml,chinanews.com.1782,8,wei ci ， shui wu bu men tong yi tui guang shi yong de kou jiao ke hu duan ruan jian yi ti gong le xiang ying shui kuan ji suan gong neng ， dan xiang ying shui kuan reng xu zai fa ding shen bao qi nei shen bao jiao na 。,"For this purpose, the withholding client software, which is uniformly promoted and used by the tax department, has provided the corresponding tax calculation function, but the corresponding tax still needs to be declared and paid during the statutory declaration period.","For this reason, although the water and tax departments have jointly promoted the use of a口 taxation customer segment software that provides corresponding water fee calculation functions, the corresponding water fees still need to be declared and paid within the legally prescribed declaration period.",110,52,0.000000
336,wmttest2023.zh-en.xml,chinanews.com.280933,2,xin hua she bei jing 2 yue 11 ri dian  2 yue 11 ri ， di shi liu jie zhong ri jie neng huan bao zong he lun tan yi xian shang xian xia xiang jie he fang shi zai bei jing ju ban 。,"On February 11, the 16th China-Japan Energy Conservation and Environmental Protection Comprehensive Forum was held in Beijing, combining both online and offline formats.","Xinhua News Agency Beijing February 11 report. On February 11, the 16th China-Japan Energy Conservation and Environmental Protection Comprehensive Forum was held in Beijing in a combination of online and offline format.",102,48,0.000000
337,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_73936515,19,hai you yi bu fen pin pai ， wei le tui guang zi ji de chan pin ， bu ze shou duan ， gen yi yuan de yi sheng gua gou ， you ta men xie zhu chan pin de tui guang ， cong yi ting li mian chou cheng 30 yuan dao 80 yuan bu deng de li run 。,"Some other brands play hard in order to promote their products by cooperating with doctors in hospitals, who will be provided with commission of 30 – 80 yuan for each can.","Some pharmaceutical companies, in order to promote their own products, resorted to unscrupulous means, collaborating with doctors in hospitals, using them to help promote products, extracting profits ranging from 30 to 80 yuan from each hospital visit.",113,56,0.000000
338,newstest2020.zh-en.xml,xinhua-zh-01.6371,15,zhuan jia ren wei ， zi guan ke ji zai ti sheng ke hu fu wu neng li 、 chuang xin feng fu chan pin de tong shi ， hai neng gou zeng qiang feng xian fang fan neng li ， ti sheng zi guan guan li xiao lv 。,"Experts believe that while enhancing asset management capabilities and allowing rich product innovation, asset management technology can also enhance risk prevention capabilities and improve the efficiency of asset management.","Experts believe that since Fintech can enhance customer service capabilities and create rich products, it can also strengthen risk prevention capabilities and improve self-service management efficiency.",103,36,0.000000
339,wmttest2023.zh-en.xml,wdr-0,18,cong chang yuan lai kan ， jing ji shuai tui he xiang guan de feng bi cuo shi ke neng hui da luan du pin shi chang 。,The long-term impacts of the retreat and related lockdowns may cause the pharmaceutical industry to be disturbed.,"Looking at it from a long-term perspective, economic decline and related protectionist measures could cause chaos in the grain market.",64,29,0.000000
340,newsdev2017.zh-en.xml,ifeng0812.news.49766297_0,2,shi nian mo yi jian ， ma long tan yan shi xian meng xiang fei chang gao xing ， ye cheng zan zhang ji ke “ ji shi dui shou ye shi xiong di ”， shi ta de bang yang he dong li 。,"Like spending a decade in grinding a sword, Ma Long candidly admitted that he was glad to realize his dream and paid a compliment to Zhang Jike, saying Zhang is both an opponent and brother and has become his model and motive force.","Ten years ago, when Ma Long saw Yan Shi achieve his dream, he was very happy and praised him as ""even if they are opponents, they are still brothers,"" which became his example and motivation.",85,46,0.000000
341,wmttest2023.zh-en.xml,luggage-4-zh_0130182-97,2,zheng ti gan jue hai xing ， bu ren shi shi fou shi zhen pi ， ye jiu bu neng xia ping jia le 。,"Not terrible, all things considered, I am unable to make a blind judgment because I am unsure if it is real leather.","Overall feeling is still good, but I don't know if it's genuine or fake, so I can't make a final judgment.",61,30,0.000000
342,newstest2020.zh-en.xml,nhan_dan-zh.330,1,ou meng cu jin yu ya zhou de zhan lve huo ban guan xi,EU promotes strategic partnership with Asia,The strategic partnership relationship between Menggu and Asia,43,13,0.000000
343,newstest2019.zh-en.xml,reuters-zh.2000,3,zhi cai xi jie jiang zai 1330GMT de ji zhe hui shang ， you guo wu qing peng pei ao (Mike Pompeo) he cai zhang nu qin (Steven Mnuchin) gong bu 。,The details of the sanctions would be announced by the Secretary of State Mike Pompeo and the Treasury Secretary Steven Mnuchin in the 1330GMT media session.,The details will be announced at a press conference at 1330 GMT by U.S. State Secretary Mike Pompeo and Treasury Secretary Steven Mnuchin.,84,38,0.000000
344,newstest2018.zh-en.xml,abcnews.255599,11,2011  nian ，《 gui ze 》 de guan zhu dian cong ju le bu zhai wu wen ti zhuan xiang ju le bu de sun shi zhuang kuang jian ce 。,"In 2011, FFP shifted from focusing on clubs' debts to monitoring their losses instead.","In 2011, the focus of ""Rules"" shifted from gambling debt issues to monitoring the damage situation of gambling venues.",76,28,0.000000
345,wmttest2023.zh-en.xml,gb-1,4,qing zhu yi ben wen jian de mou xie nei rong ke neng she ji zhuan li 。  ben wen jian de fa bu ji gou bu cheng dan shi bie zhuan li de ze ren 。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that some content in this document may involve patents. The distributing organization of this document does not assume responsibility for infringing patents.,80,32,0.000000
346,wmttest2023.zh-en.xml,voa-voachinese.30674,7,wu jiao da lou shuo ， di er ge bei ji luo de wu ti yu zhou si wan shang shou ci jin ru mei guo ling kong ， zai a la si jia dong bei bu shang kong yi dong shi bei mei guo jun fang gen zong ， fei xing gao du wei 1.2 wan mi （4 wan ying chi ）， qi da xiao yu yi liang xiao xing qi che cha bu duo ， yu xian qian bei ji luo de na ge zhong guo jian die qi qiu xiang bi yao xiao hen duo 。,"The second downed item first entered U.S airspace on Thursday night, was followed by American military personnel as it flew across northeast Alaska, at a height of 12,000 meters (40,000 feet), according to the Pentagon, the Chinese surveillance balloon that was earlier shot down is considerably smaller than the automobile, which is around the same size.","The Pentagon said that the second Chinese surveillance balloon entered U.S. airspace for the first time on Tuesday evening, flying over northeastern Alaska. It was tracked by the U.S. military as it moved eastward through Alaskan airspace. The aircraft's flying altitude was 12,000 meters (40,000 feet). Its size was roughly comparable to a small car, and it was significantly smaller than the previous Chinese reconnaissance balloon that had been detected earlier.",168,101,0.000000
347,newsdev2017.zh-en.xml,ifeng0812.news.49766930_0,3,wang shun de liang wei ou xiang ， fei er pu si zhai qu le zi ji zai li yue de di 4 jin ， er luo qie te fa hui bu jia ， zui zhong wei lie di 5。,"Wang Shun's two idols are Phelps and Lochte. Phelps has obtained his 4th gold medals in Rio while Lochte, due to his poor performance, has ended in ranking fifth.","Wang Shun's two European rivals, Phelps won his 4th gold medal in Rio, while Rocha didn't perform well and ultimately finished 5th.",84,41,0.000000
348,newstest2018.zh-en.xml,sogou_web_data_20180206,159,ran er 2016 nian nian zhong ，《 fu bu si 》 za zhi jiang ta de shen jia cong  45  yi mei yuan xiu gai wei  0。,"However, in the middle of 2016, Forbes magazine changed her net worth from $4.5 billion to 0.","In the middle of 2016, ""Forbes"" magazine revised his net worth from 4.5 billion US dollars to 0.",73,32,0.000000
349,newstest2017.zh-en.xml,dailymail.co.uk.170695,9,“ wo zi ren wei chu le luo sai hu yi wai ， bing bu shi zhang de hen xiang ，” bu lai di dui 《 he fen dun you bao 》(Huffington Post)  shuo 。,"'I personally don't see a huge resemblance, maybe besides the facial hair,' Brady told Huffington Post.","""Aside from Rosie Odonnell, he doesn't really look like much,"" Breitbart told the Huffington Post.",83,34,0.000000
350,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-25_doc02,2,OK， ru guo zhen mei you ， jiu fan huan ding can de qian,"OK, if there is really not, please refund.","If there really isn't any, then we'll definitely have to change the meal.",46,20,0.000000
351,newstest2017.zh-en.xml,ifeng0812.news.49768361_0,13,zhe yi ying xiang jiang bu jin shi chu shou ci shu de ying xiang ， tang shen de chi qiu jin gong zai xia sai ji ken ding ye hui da da jian shao ， zhe zai mou xie fang mian ye hui jiang di dui shou dui ta de fang shou nan du 。,"This effect will not only be the impact of the number of shots, Thompson's holding attack in the next season will certainly be greatly reduced, which in some ways will reduce the opponent's defense difficulty.","This influence will not only affect the number of times he shoots, but the deep eating ball supply will also be greatly reduced in the next season, which in some ways will also lower the opponent's defensive difficulty against him.",112,47,0.000000
352,wmttest2023.zh-en.xml,wdr-0,14,ci wai ， lan jie xing dong he guo ji he zuo de you xian xing ke neng hui jiang di ， shi fan yun zhe geng rong yi xing dong 。,"Additionally, interdiction endeavors and universal collaboration may get less consideration, which would make it easier for traffickers to conduct their commerce.","This may reduce the priority of blue alliance actions and international cooperation, making it easier for violators to act.",73,25,0.000000
