index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
314,newstest2019.zh-en.xml,reuters-zh.187,6,jin nian 4 yue 9 ri zheng jian hui gong bu le zhong guo ren bao de zhao gu shuo ming shu ( shen bao gao  ) 。,"On April 9, the CSRC published the prospectus (declaration) of PICC.","On April 9 this year, the CSRC published the prospectus (application report) for PICC.",56,21,0.000000
315,newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,he bei ming que ， dui fu he shen ling tiao jian 、 cai liao qi quan de ， ju zhu di gong an pai chu suo ying zi shou li zhi ri qi 3 ge gong zuo ri nei fa fang ju zhu zheng 。,"Hebei clearly stipulates that for applicants who meet the conditions of application and have complete application documents, the residence police station shall issue a residence permit within 3 working days from the date of acceptance.","It is clearly stipulated that for those who meet the application requirements and have complete materials, the local police station shall issue the residence permit within 3 working days from the date of acceptance.",72,37,0.000000
316,newstest2021.zh-en.xml,chinanews.com.229526,7,yu ji 26 ri 8 shi zhi 27 ri 8 shi ， chong qing da bu di qu zhong xiao he liu ke neng chu xian bu tong cheng du zhang shui guo cheng ， ge bie zhong xiao he liu ke neng chu xian chao jing shui wei hong shui 。,"It is expected that from 8:00 am on July 26th to 8:00 am the next day, most of the small and medium-sized rivers in Chongqing may experience different rises, and individual small and medium-sized rivers may have over-the-warning-level flooding.","From 8:00 on the 26th to 8:00 on the 27th, most small and medium-sized rivers in Chongqing may experience water level rises to varying degrees, and some individual small and medium-sized rivers may experience floods exceeding warning levels.",89,59,0.000000
317,newstest2018.zh-en.xml,reuters.196698,7,zuo wei geng guang fan yi cheng de yi bu fen ， tang na de · te lang pu zong tong dang ju yi zhi zai nu li hui fu qian zong tong ba la ke · ao ba ma tui xing de ge zhong huan jing fa gui ， yi ci ji jing ji zeng zhang 。,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth.","As part of a broader agenda, the Trump administration has been working to roll back various environmental regulations implemented by former President Barack Obama in order to stimulate economic growth.",88,32,0.000000
318,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,zai pian guang pian ye wu fang mian ，Yano Research tong ji xian shi ， gong si qi xia shan jin guang dian 2022 nian quan qiu shi chang fen e da dao 29 % ，  yu ji 2023 nian shi chang fen e jiang da dao 32 % ，  chi xu wei lie quan qiu di yi 。,"In the polarizer business, according to Yano Research, the company's Sugene Optoelectronics will reach a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world.","In terms of the polarizer business, statistics from Yano Research show that the company’s subsidiary, Sanjin Optoelectronics, reached a 29% global market share in 2022, and its market share is expected to reach 32% in 2023, maintaining its position as the global leader.",100,69,0.000000
319,newstest2021.zh-en.xml,xinhua-zh-01.120223,6,huo dong cai qu shi ming zhi ding piao 、 ru chang ， yan chu dang tian ， ding piao ren xu chi ben ren shen fen zheng yuan jian ji yan chu piao ， pei dai kou zhao 、 bao chi 1 mi yi shang jian ge ju li you xu jian piao ru chang 。,"The event will use a real-name system for ticket reservation and venue entry, and on the day of the event, those with ticket reservations must bring their original ID documents and tickets, wear a mask, remain one meter apart, and check their tickets and enter the venue in an orderly fashion.","The event requires real-name booking and entry. On the day of the performance, ticketholders must present their original ID card and admission ticket, wear a mask, maintain a distance of at least 1 meter, and enter the venue in an orderly manner after ticket verification.",88,57,0.000000
320,newstest2019.zh-en.xml,chinanews.com.9953,5,zhe shi wu zhen fa zhan shu zi jing ji de yi ge suo ying 。,This is a miniature of the development of digital economy in Wuzhen.,This is a microcosm of the development of the digital economy in Wuzhen.,36,16,0.000000
321,newstest2021.zh-en.xml,xinhua-zh-01.120210,10,qi ye fang mian ， pu dong zhuo zhong tui dong tou bu qi ye luo di 。,"In terms of enterprises, Pudong focuses on promoting the landing of leading enterprises.","In terms of enterprises, Pudong focuses on promoting the landing of leading companies.",39,16,0.000000
322,newstest2020.zh-en.xml,xinhua-zh-01.6371,9,guang da li cai dong shi zhang zhang xu yang jie shao ， guang da li cai de zi guan ping tai zhong jiang shi yong zhi neng tou gu 、 zhi neng tou yan 、 da shu ju deng ji shu ， bang zhu guang da li cai geng hao di jin xing hong guan jing ji xing shi pan duan 。,"Zhang Xuyang, Chairman of Everbright Financial Management, explained that Everbright’s asset management platform would use technologies such as intelligent investment consulting, intelligent investment research, and big data to help Everbright Financial Management better judge the macroeconomic situation.","Zhang Xuyang, Chairman of Everbright Wealth, introduced that Everbright Wealth’s asset management platform will utilize technologies such as intelligent investment advisory, intelligent investment research, and big data to better assist Everbright Wealth in judging macroeconomic trends.",95,47,0.000000
323,newstest2019.zh-en.xml,chinanews.com.1273,18,xian chang zhao pin de zhong zi qi ye ， dou shi zai fei geng yun duo nian de zhi ming qi ye 。,The Chinese-funded enterprises recruited on the spot are well-known enterprises that have been operating in Philippines for many years.,The seed enterprises recruiting on-site are all well-known companies that have been cultivating in the field for many years.,47,24,0.000000
324,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,huo qu xiao ding dan,Or can I cancel the order?,cancel order,23,2,0.000000
325,newstest2019.zh-en.xml,chinanews.com.1471,8,7 yue 1 ri dui 1449 ge shui mu di ri yong xiao fei pin jiang shui 。,"On July 1, tax reductions were imposed on 1449 tax items of daily consumer goods.","On July 1, import duties on 1,449 categories of daily consumer goods will be reduced.",45,23,0.000000
326,newstest2018.zh-en.xml,cctv_news_1217,56,ai sai e bi ya ren min ge ming min zhu zhen xian fu zhu xi 、 zheng fu fu zong li de mei ke zai quan ti hui yi shang fen bie zhi ci ， gao du ping jia xi jin ping guan yu gou jian ren lei ming yun gong tong ti,and Vice President of Ethiopian People's Revolutionary Democratic Front and Deputy Prime Minister of the government Demeke respectively addressed the plenary session and spoke highly of Xi Jinping's proposal to build a community with a shared future for mankind,"Mei Ke, Vice Chairman of the People's Revolutionary Democratic Front and Deputy Prime Minister of Aisia, delivered speeches at the plenary session, respectively, and highly praised Xi Jinping's vision of building a community with a shared future for mankind.",80,50,0.000000
327,newstest2020.zh-en.xml,xinhua-zh-01.6596,6,ju liao jie ， da rui tie lu dong qi da li ， xi zhi rui li ， quan zhang yue 331 gong li ， she ji shi su 140 gong li ， shi zhong mian guo ji tie lu tong dao de zhong yao zu cheng bu fen 。,It is learned that the DaRui Railway runs from Dali in the east to Ruili in the west and has a total length of about 331 kilometers and a design speed of 140 kilometers per hour.,"According to reports, the Dali-Ruili Railway, starting from Dali in the east and reaching Ruili in the west, has a total length of approximately 331 kilometers and a design speed of 140 km/h. It is an important part of the China-Myanmar international railway corridor.",81,63,0.000000
328,newsdev2017.zh-en.xml,newsweek.25800,7,zai pu ji de ba dong zhen fa sheng liang qi zha dan bao zha ， ling you liang qi bao zha fa sheng zai lin jin pu ji shi bei fang de lv you qu pan ya fu 。,"Two bombs exploded in the town of Patong in Phuket and two more in Phang Nga, another tourist region just north of Phuket.","Two bomb explosions occurred in Phuket's Patong district, and two other explosions occurred in the tourist area of Phang Nga, north of Phuket.",65,29,0.000000
329,newstest2021.zh-en.xml,chinanews.com.229743,10,zai ning xia yin chuan ， dang di cai qu “ ti biao + zhi wu + yan guan ” de fang shi ， gong ye yuan qu wu shui quan bu shi xian ji zhong chu li ， cheng zhen wu shui chu li chang quan bu shi xian yi ji A biao zhun pai fang ， cheng shi jian cheng qu hei chou shui ti ji ben xiao chu ， cheng gong shen bao di san pi zhong guo hei chou shui ti shi fan cheng shi 。,"In Ningxia’s Yinchuan, through a “raising standards + cleaning up pollution + strict management” method, all wastewater from industrial parks is collected and treated, all urban water treatment plants have achieved Class A discharge standards, bodies of dark and smelly water in built-up urban areas have essentially been eliminated, and the city’s application to be included in the Third Batch of China Model Cities for Dark and Odorous Water Management has been approved.","In Yinchuan, Ningxia, the local government has adopted a ""grid management + plant-based + strict oversight"" approach. All industrial park wastewater is now centrally treated, all urban sewage treatment plants meet the Grade A discharge standard, and black and odorous water bodies in the developed urban areas have been basically eliminated, leading to the city's successful recognition as one of China's third batch of demonstration cities for the elimination of black and odorous water bodies.",123,95,0.000000
330,newstest2018.zh-en.xml,008_20180116a0zzps,3,sui zhe 2017 nian mo yi sou zui xin de 054A xing hu wei jian de xia shui ， biao zhi zhe 054A hu wei jian yi jing jian zao le gao da 29 sou zhi duo ， yi jing bi jin le 053H xi lie hu wei jian de zong he ， er cong 2006 nian di yi sou 054A xia shui zhi jin ，054A de jian zao li cheng yi jing you le 12 nian zhi jiu ， ji shi zai quan shi jie fan wei nei ， jian zao ru ci shu liang zhi duo de gao xing neng tong yong hu wei jian ， chu le zhong guo ， ye zhi you mei guo zai shang ge shi ji 7、80 nian dai jian zao de “ pei li ” ji hu wei jian ke yi xiang ti bing lun le 。,"With the launching of the latest model of 054A frigate at the end of 2017, the number of 054A frigate has reached 29, approaching the sum of the 053H series frigates. Since the first 054A was launched in 2006, the history of building 054A has extended to 12 years. Building such a large number of high-performance general purpose frigates is very rare in the history. Apart from China, the only comparable accomplishment was made by the United States in the 1970s and 1980s when it built a host of 'Perry' class frigates.","With the launch of the latest Type 054A frigate at the end of 2017, the number of Type 054A frigates built has reached as many as 29, approaching the total number of the Type 053H series frigates. Since the first Type 054A was launched in 2006, the construction span of the Type 054A has lasted for 12 years. Even on a global scale, apart from China, only the ""Perry""-class frigates built by the United States in the 1970s and 1980s can be compared to such a large number of high-performance general-purpose frigates.",241,154,0.000000
