dataset,doc_id,seg_id,chinese,english,chinese_ZH-PY
newstest2021.zh-en.xml,xinhua-zh-01.120297,6,朝阳大悦城美陈负责人葛平坦言：“我们选择将走向‘云端’的毕业展再度带回线下空间，也希望让更多人看到青年对自身的探索和对世界的理解，放大艺术对于社会和心灵的疗愈力量。”,"Ge Ping, the person in charge of art display at Chaoyang District Joy City, said “We are bringing the ‘online’ graduation exhibition offline again, and we also hope to make more people see young people’s self-exploration and understanding of the outside world to magnify the healing role of art upon the society and heart. ”",zhao yang da yue cheng mei chen fu ze ren ge ping tan yan ：“ wo men xuan ze jiang zou xiang ‘ yun duan ’ de bi ye zhan zai du dai hui xian xia kong jian ， ye xi wang rang geng duo ren kan dao qing nian dui zi shen de tan suo he dui shi jie de li jie ， fang da yi shu dui yu she hui he xin ling de liao yu li liang 。”
newsdev2017.zh-en.xml,smh.com.au.191440,33,他们只关注其宗教的“传统做法”而不自问这样一个关键问题：“必需什么变革才能使宗教保持兴盛？”他们的风险在于疏远了50%的群众。,"By focusing exclusively on ""what is traditional"" for their religion rather than asking the crucial question: ""What change is necessary for religion to thrive?"" they risk alienating 50 per cent of their flock.",ta men zhi guan zhu qi zong jiao de “ chuan tong zuo fa ” er bu zi wen zhe yang yi ge guan jian wen ti ：“ bi xu shen me bian ge cai neng shi zong jiao bao chi xing sheng ？” ta men de feng xian zai yu shu yuan le 50% de qun zhong 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-235_doc05,1,从 7 点多等到现在,From 7 o’clock till now.,cong  7  dian duo deng dao xian zai
newstest2019.zh-en.xml,chinanews.com.9951,1,第五届世界互联网大会将于11月7日至9日在浙江乌镇举行，世界互联网即将再次进入“乌镇时间 ” 。,"The fifth World Internet Conference will be held in Wuzhen, Zhejiang from November 7 to 9. The World Internet will enter ""Wuzhen Time"" again.",di wu jie shi jie hu lian wang da hui jiang yu 11 yue 7 ri zhi 9 ri zai zhe jiang wu zhen ju xing ， shi jie hu lian wang ji jiang zai ci jin ru “ wu zhen shi jian  ” 。
newstest2018.zh-en.xml,cctv_news_1217,255,大会主席团常务主席万钢,"Wan Gang, Executive President of the Presidium of the General Assembly,",da hui zhu xi tuan chang wu zhu xi wan gang
wmttest2022.zh-en.xml,xinhua-zh-01.103991,14,“我们与贵州当地警方取得联系，了解到该女孩是在为姐姐白血病治疗募捐 。 ”,“We have contacted the police in Guizhou and understand that the girl was raising donations for her elder sister who suffered from leucocythemia. ”,“ wo men yu gui zhou dang di jing fang qu de lian xi ， liao jie dao gai nv hai shi zai wei jie jie bai xue bing zhi liao mu juan  。 ”
wmttest2023.zh-en.xml,chinese.dw.com.9571,17,（路透社等）,(Reuters),（ lu tou she deng ）
newstest2018.zh-en.xml,sogou_web_data_20180206,102,相关数据显示，全球航天产业每年都在以6%到7%快速增长，2020年我国航天市场规模将达8000亿元。,"Relevant data revealed that the global aerospace industry will grow by a rapid 6% to 7% each year. By 2020, China’s aerospace market will amount to RMB800 billion.",xiang guan shu ju xian shi ， quan qiu hang tian chan ye mei nian dou zai yi 6% dao 7% kuai su zeng zhang ，2020 nian wo guo hang tian shi chang gui mo jiang da 8000 yi yuan 。
newstest2018.zh-en.xml,cctv_news_1217,574,李克强强调，中加同为亚太地区重要国家和世界贸易大国，在推进贸易投资自由化便利化问题上发出积极信号符合双方共同利益。,"Li Keqiang stressed that both China and Canada are important countries in the Asia-Pacific region and significant trade nations in the world, and the positive signals sent by both countries on promoting the liberalization of trade and investment is in the common interests of both sides.",li ke qiang qiang diao ， zhong jia tong wei ya tai di qu zhong yao guo jia he shi jie mao yi da guo ， zai tui jin mao yi tou zi zi you hua bian li hua wen ti shang fa chu ji ji xin hao fu he shuang fang gong tong li yi 。
newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,她性格外向活泼，能与朋友们很好地相处，对环境的适应能力也不错。,"She is outgoing and can get along well with friends. In addition, she can adapts to the environment quite well.",ta xing ge wai xiang huo po ， neng yu peng you men hen hao di xiang chu ， dui huan jing de shi ying neng li ye bu cuo 。
newstest2018.zh-en.xml,cctv_news_1117,345,事发后警方疏散了超市内的人群，并在周边地区加强戒备。,"After the incident, the police evacuated the crowd in the supermarket and stepped up their vigilance in the surrounding area.",shi fa hou jing fang shu san le chao shi nei de ren qun ， bing zai zhou bian di qu jia qiang jie bei 。
wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,招聘程序必须按照公告、申报、审核、公示、聘用、岗前培训及安排上岗等步骤进行。,"The recruitment procedures must be conducted as per the steps of announcement, declaration, audit, publicity, employment, pre-job training and taking up the post.",zhao pin cheng xu bi xu an zhao gong gao 、 shen bao 、 shen he 、 gong shi 、 pin yong 、 gang qian pei xun ji an pai shang gang deng bu zhou jin xing 。
newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“我们先对格雷西亚扫描，然后设计、制作出一个稍长于它上喙剩余部分的延长假体，用粘胶固定在它的上喙上。”,"""We first scanned Gracia and then designed and produced an extended prosthesis slightly longer than the rest of its beak and fixed on its beak with glue.""",“ wo men xian dui ge lei xi ya sao miao ， ran hou she ji 、 zhi zuo chu yi ge shao chang yu ta shang hui sheng yu bu fen de yan chang jia ti ， yong zhan jiao gu ding zai ta de shang hui shang 。”
newstest2018.zh-en.xml,telegraph.364393,10,南非没有死刑。,There is no death penalty in South Africa.,nan fei mei you si xing 。
newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,但是在其启蒙教练张亚杰反复做工作后，张彬彬又回到了厦门队。,"But after the repeated efforts of her enlightening teacher, Zhang Binbin returned to Xiamen team.",dan shi zai qi qi meng jiao lian zhang ya jie fan fu zuo gong zuo hou ， zhang bin bin you hui dao le xia men dui 。
newstest2019.zh-en.xml,chinanews.com.1744,4,本庶佑于1992年发现T细胞抑制受体PD-1，2013年依此开创了癌症免疫疗法，功绩名列《Science》年度十大科学突破之首。,"Tasuku Honjo discover the T cell inhibitor receptor PD-1 in 1992, and he initiated the cancer immunotherapy based on it in 2013. His merits and achievements ranked the first of the Annual Top 10 Scientific Breakthroughs of ""Science"".",ben shu you yu 1992 nian fa xian T xi bao yi zhi shou ti PD-1，2013 nian yi ci kai chuang le ai zheng mian yi liao fa ， gong ji ming lie 《Science》 nian du shi da ke xue tu po zhi shou 。
newstest2020.zh-en.xml,xinhua-zh-01.6586,3,在环球银行金融电信协会(SWIFT)2019伦敦年会上，该机构发布的名为《以伦敦视角洞察人民币》的“人民币追踪特刊”显示，从2017年7月2019年7月，全球使用人民币支付的金融机构数量增加11.31 % ， 数量从1989家增长到2214家。,"From July 2017 to July 2019, the number of financial institutions worldwide using RMB for payment increased by 11.31 percent, from 1,989 to 2,214, according to RMB Tracking Special Issue entitled Insights into the RMB from a London Perspective, released at SWIFT's 2019 annual conference in London.",zai huan qiu yin hang jin rong dian xin xie hui (SWIFT)2019 lun dun nian hui shang ， gai ji gou fa bu de ming wei 《 yi lun dun shi jiao dong cha ren min bi 》 de “ ren min bi zhui zong te kan ” xian shi ， cong 2017 nian 7 yue 2019 nian 7 yue ， quan qiu shi yong ren min bi zhi fu de jin rong ji gou shu liang zeng jia 11.31 % ，  shu liang cong 1989 jia zeng zhang dao 2214 jia 。
newstest2018.zh-en.xml,cctv_news_1117,316,马尔代夫总统亚明在贺函中表示，中共十九大作出的重要决定将使阁下描绘的,"Maldivian President Yaming said in his letter of greetings , “the important decisions made at the 19th National Congress of the Communist Party of China will make the ......that you drew......,",ma er dai fu zong tong ya ming zai he han zhong biao shi ， zhong gong shi jiu da zuo chu de zhong yao jue ding jiang shi ge xia miao hui de
newstest2019.zh-en.xml,chinanews.com.1296,6,"其次，在实现半岛无核化的对话中，有关各方就实现半岛无核化的步骤和方式分歧犹在,由于朝美之间长期缺乏政治信任 ， “ 谁先谁后”的博弈思维依旧浓厚。","Secondly, in the dialogue to realize the denuclearization of the peninsula, the parties concerned are still divided on the steps and ways to realize the denuclearization of the peninsula. Due to the long-term lack of political trust between the DPRK and the United States, the game thinking of ""who is first and who is second"" is still strong.","qi ci ， zai shi xian ban dao wu he hua de dui hua zhong ， you guan ge fang jiu shi xian ban dao wu he hua de bu zhou he fang shi fen qi you zai , you yu chao mei zhi jian chang qi que fa zheng zhi xin ren  ， “  shui xian shui hou ” de bo yi si wei yi jiu nong hou 。"
newstest2020.zh-en.xml,un_news-zh.493,15,70年来，中国人民始终与世界同行。,"For 70 years, the Chinese people have walked with the world.",70 nian lai ， zhong guo ren min shi zhong yu shi jie tong hang 。
newstest2019.zh-en.xml,reuters-zh.187,6,今年4月9日证监会公布了中国人保的招股说明书(申报稿 ) 。,"On April 9, the CSRC published the prospectus (declaration) of PICC.",jin nian 4 yue 9 ri zheng jian hui gong bu le zhong guo ren bao de zhao gu shuo ming shu ( shen bao gao  ) 。
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,河北明确，对符合申领条件、材料齐全的，居住地公安派出所应自受理之日起3个工作日内发放居住证。,"Hebei clearly stipulates that for applicants who meet the conditions of application and have complete application documents, the residence police station shall issue a residence permit within 3 working days from the date of acceptance.",he bei ming que ， dui fu he shen ling tiao jian 、 cai liao qi quan de ， ju zhu di gong an pai chu suo ying zi shou li zhi ri qi 3 ge gong zuo ri nei fa fang ju zhu zheng 。
newstest2021.zh-en.xml,chinanews.com.229526,7,预计26日8时至27日8时，重庆大部地区中小河流可能出现不同程度涨水过程，个别中小河流可能出现超警水位洪水。,"It is expected that from 8:00 am on July 26th to 8:00 am the next day, most of the small and medium-sized rivers in Chongqing may experience different rises, and individual small and medium-sized rivers may have over-the-warning-level flooding.",yu ji 26 ri 8 shi zhi 27 ri 8 shi ， chong qing da bu di qu zhong xiao he liu ke neng chu xian bu tong cheng du zhang shui guo cheng ， ge bie zhong xiao he liu ke neng chu xian chao jing shui wei hong shui 。
newstest2018.zh-en.xml,reuters.196698,7,作为更广泛议程的一部分，唐纳德·特朗普总统当局一直在努力恢复前总统巴拉克·奥巴马推行的各种环境法规，以刺激经济增长。,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth.",zuo wei geng guang fan yi cheng de yi bu fen ， tang na de · te lang pu zong tong dang ju yi zhi zai nu li hui fu qian zong tong ba la ke · ao ba ma tui xing de ge zhong huan jing fa gui ， yi ci ji jing ji zeng zhang 。
wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,在偏光片业务方面，Yano Research统计显示，公司旗下杉金光电2022年全球市场份额达到29 % ， 预计2023年市场份额将达到32 % ， 持续位列全球第一。,"In the polarizer business, according to Yano Research, the company's Sugene Optoelectronics will reach a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world.",zai pian guang pian ye wu fang mian ，Yano Research tong ji xian shi ， gong si qi xia shan jin guang dian 2022 nian quan qiu shi chang fen e da dao 29 % ，  yu ji 2023 nian shi chang fen e jiang da dao 32 % ，  chi xu wei lie quan qiu di yi 。
newstest2021.zh-en.xml,xinhua-zh-01.120223,6,活动采取实名制订票、入场，演出当天，订票人须持本人身份证原件及演出票，佩戴口罩、保持1米以上间隔距离有序检票入场。,"The event will use a real-name system for ticket reservation and venue entry, and on the day of the event, those with ticket reservations must bring their original ID documents and tickets, wear a mask, remain one meter apart, and check their tickets and enter the venue in an orderly fashion.",huo dong cai qu shi ming zhi ding piao 、 ru chang ， yan chu dang tian ， ding piao ren xu chi ben ren shen fen zheng yuan jian ji yan chu piao ， pei dai kou zhao 、 bao chi 1 mi yi shang jian ge ju li you xu jian piao ru chang 。
